eventDate,decimalLatitude,decimalLongitude,individualCount,stateProvince,habitat_type,conservation_status,conservation_source
2023-07-24,-31.27939,152.88772,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-24,-31.27849,152.88708,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-24,-28.14956,153.42321,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-24,-31.29998,152.869,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-24,-31.27632,152.88847,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-24,-31.29733,152.87897,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-24,-31.29787,152.88067,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-24,-31.30063,152.87211,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-24,-31.28012,152.8889,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-24,-31.29966,152.86946,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-24,-31.30001,152.87125,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-24,-27.93605,153.36035999999999,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-24,-28.14696,153.40571,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-24,-31.30348,152.87163,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-24,-31.30035,152.87061,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-24,-31.27753,152.88698,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-24,-31.29943,152.86942,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-24,-31.27841,152.886,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-24,-31.30066,152.87169,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-24,-27.89066,153.32912,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-24,-28.14407,153.41148,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-24,-31.2803,152.88637,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-24,-31.29953,152.86998,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-24,-31.30276,152.87407,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-24,-27.91406,153.30163,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-24,-31.27836,152.88813,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-24,-31.30012,152.86851,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-24,-31.30136,152.87022,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-24,-27.89343,153.33613,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-24,-31.471798,152.909873,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-24,-31.29674,152.87675,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-24,-31.28031,152.88628,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-24,-31.28015,152.88626,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-24,-28.388482,153.557353,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2023-07-24,-28.378224,153.555887,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2023-07-24,-27.490681,153.248358,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-24,-28.377676,153.556107,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2023-07-24,-27.4905,153.248403,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-25,-31.16095,152.88235,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-25,-31.15223,152.87102,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-25,-31.15309,152.87856,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-25,-31.15997,152.87998,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-25,-31.16238,152.8785,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-25,-31.15895,152.8793,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-25,-31.15857,152.87924,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-25,-31.14689,152.87738,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-25,-27.89066,153.32912,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-25,-31.15172,152.87406,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-25,-31.16288,152.88052,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-25,-31.15858,152.88084,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-25,-31.15372,152.87557,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-25,-31.15993,152.87848,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-25,-31.15946,152.87914,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-25,-31.1645,152.87929,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-25,-31.16067,152.87745,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-25,-28.12688,153.44179,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-25,-31.1599,152.88144,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-25,-31.14465,152.87736,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-25,-27.9287,153.36554,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-25,-27.491316,153.243469,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-25,-27.490431,153.245193,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-25,-27.507786,153.232193,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-25,-27.490469,153.245011,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-25,-27.5042,153.232712,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-25,-27.490665,153.248403,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-25,-27.489687,153.24617,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-25,-27.489899,153.248322,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-25,-27.488955,153.245941,1,Queensland,NA,Vulnerable,QLD NC Act 1992
2023-07-25,-27.489653,153.245255,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-25,-27.490381,153.247986,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-25,-27.490428,153.248189,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-25,-27.540131,153.268982,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-26,-27.93726,153.26308,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-26,-31.50016,152.8049,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-26,-31.50345,152.80756,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-26,-27.89066,153.32912,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-26,-31.49317,152.80846,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-26,-31.49444,152.80734,2,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-26,-31.49674,152.81561,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-26,-31.50244,152.81161,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-26,-27.93385,153.35706,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-26,-31.50096,152.80659,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-26,-31.49951,152.81236,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-26,-31.49074,152.80808,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-26,-28.388625,153.557497,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2023-07-26,-21.53076,148.77104,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2023-07-26,-28.380843,153.555149,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2023-07-26,-27.489994,153.249329,1,Queensland,NA,Vulnerable,QLD NC Act 1992
2023-07-27,-31.42221,151.6234,1,New South Wales,New England Tablelands,Endangered,NSW BC Act 2016
2023-07-27,-31.42836,151.62805,1,New South Wales,New England Tablelands,Endangered,NSW BC Act 2016
2023-07-27,-31.42688,151.62855,1,New South Wales,New England Tablelands,Endangered,NSW BC Act 2016
2023-07-27,-31.42203,151.61977,1,New South Wales,New England Tablelands,Endangered,NSW BC Act 2016
2023-07-27,-31.42323,151.62274,1,New South Wales,New England Tablelands,Endangered,NSW BC Act 2016
2023-07-27,-31.42865,151.63209,1,New South Wales,New England Tablelands,Endangered,NSW BC Act 2016
2023-07-27,-28.13796,153.34775,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-27,-31.42337,151.62261,1,New South Wales,New England Tablelands,Endangered,NSW BC Act 2016
2023-07-27,-28.16862,153.40609,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-27,-31.42416,151.61537,1,New South Wales,New England Tablelands,Endangered,NSW BC Act 2016
2023-07-27,-28.10627,153.44165,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-27,-27.73659,153.195388,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-27,-28.378385,153.555453,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2023-07-27,-28.388392,153.557805,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2023-07-28,-27.93044,153.36514,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-28,-32.19501,151.91144,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-28,-28.13786,153.44692,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-28,-32.19468,151.90707,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-28,-32.19626,151.90566,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-28,-32.19525,151.90511,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-28,-27.91568,153.3845,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-28,-32.19671,151.9086,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-28,-32.19461,151.9086,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-28,-28.387578,153.559679,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2023-07-28,-28.388513,153.557472,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2023-07-28,-28.194829,153.517873,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2023-07-28,-27.511822,153.253768,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-28,-28.378469,153.555618,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2023-07-28,-28.37778,153.556034,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2023-07-29,-27.83426,153.37727,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-29,-29.038269,153.327054,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2023-07-29,-27.89066,153.32912,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-29,-27.84246,153.3633,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-29,-27.511507,153.249031,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-29,-27.398834,153.44097,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-29,-27.398727,153.440686,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-29,-27.511416,153.249501,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-29,-28.388533,153.557467,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2023-07-29,-27.511793,153.254042,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-30,-27.9335,153.36201,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-30,-28.11375,153.39192,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-30,-27.94059,153.35777,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-30,-28.556729,153.076773,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2023-07-30,-27.94054,153.3576,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-30,-28.11386,153.39293,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-30,-27.93399,153.36297,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-30,-28.05276,153.34843,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-30,-21.178434,149.057083,1,Queensland,Central Mackay Coast,Vulnerable,QLD NC Act 1992
2023-07-30,-27.398775,153.440828,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-30,-27.398884,153.441432,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-30,-27.398877,153.440976,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-31,-27.9304,153.36145,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-31,-31.436875,152.905518,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-31,-28.09722,153.44694,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-31,-27.93399,153.36297,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-31,-27.89066,153.32912,2,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-31,-30.653566,152.962989,1,New South Wales,NSW North Coast,Endangered,NSW BC Act 2016
2023-07-31,-21.333656,149.062157,1,Queensland,Central Mackay Coast,Vulnerable,QLD NC Act 1992
2023-07-31,-28.38842,153.557673,2,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2023-07-31,-27.500378,153.234225,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-31,-27.500383,153.234223,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-07-31,-28.388597,153.557297,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2023-07-31,-27.490248,153.249227,1,Queensland,NA,Vulnerable,QLD NC Act 1992
2023-07-31,-27.422871,153.515589,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-08-01,-28.16103,153.45382,2,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-08-01,-28.00629,153.2676,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-08-01,-27.93489,153.36628,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-08-01,-27.511746,153.253647,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-08-01,-27.490229,153.249451,1,Queensland,NA,Vulnerable,QLD NC Act 1992
2023-08-01,-27.513523,153.202469,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-08-01,-27.62237,153.202026,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-08-01,-28.368427,153.553572,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2023-08-01,-28.388121,153.556905,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2023-08-01,-27.490124,153.246902,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-08-01,-27.511456,153.199799,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-08-01,-27.511585,153.249872,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-08-01,-27.489796,153.246185,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-08-01,-27.615105,153.197784,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-08-01,-28.374005,153.556137,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2023-08-01,-27.506226,153.197968,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-08-01,-27.398868,153.440654,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-08-01,-27.612509,153.197769,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-08-01,-27.506563,153.196106,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-08-01,-27.505215,153.233307,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-08-02,-27.93385,153.35706,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-08-02,-27.94725,153.2271,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-08-02,-28.09754,153.4485,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-08-02,-28.14357,153.44267,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-08-02,-21.60575,148.73036,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2023-08-02,-21.60516,148.73146,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2023-08-02,-21.61594,148.71694,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2023-08-02,-27.490703,153.248589,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-08-03,-27.94155,153.35715,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-08-03,-28.15024,153.41224,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-08-03,-27.89066,153.32912,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-08-03,-31.082153,150.088501,1,New South Wales,Brigalow Belt South,Endangered,NSW BC Act 2016
2023-08-03,-28.160520000000002,153.45421,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-08-03,-28.13708,153.37996,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-08-03,-30.990498,150.109695,1,New South Wales,Brigalow Belt South,Endangered,NSW BC Act 2016
2023-08-03,-27.398842,153.44115,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-08-03,-28.385638,153.561506,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2023-08-03,-27.525579,153.281918,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-08-03,-28.388661,153.557923,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2023-08-04,-27.89066,153.32912,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-08-04,-30.994989,150.108276,1,New South Wales,Brigalow Belt South,Endangered,NSW BC Act 2016
2023-08-04,-28.551728,153.055007,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2023-08-04,-27.511657,153.252445,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-08-04,-21.55827,148.75775,1,Queensland,Brigalow Belt North,Vulnerable,QLD NC Act 1992
2023-08-04,-28.380706,153.564243,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2023-08-04,-27.395958,153.444556,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-08-04,-27.398906,153.440525,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-08-04,-28.387475,153.561399,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
2023-08-05,-27.91659,153.325,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-08-05,-27.92989,153.3684,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-08-05,-28.16141,153.45194,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-08-05,-27.9988,153.27663,1,Queensland,South Eastern Queensland,Vulnerable,QLD NC Act 1992
2023-08-05,-31.083,150.089447,1,New South Wales,Brigalow Belt South,Endangered,NSW BC Act 2016
2023-08-05,-28.244665,153.506985,1,New South Wales,South Eastern Queensland,Endangered,NSW BC Act 2016
